"NUTS_code","NUTS_year","n_bird","year","ARAB","GRAS","SEFA","fallow_per","is_bird"
"DED45","DED45_2016",6,2016,40030.594052,9984.061064,1152.22669097,2.30377813922263,1
"DED52","DED52_2007",1,2007,86342.554435,9522.6009588,2403.090574,2.50674039397157,1
"DED52","DED52_2010",3,2010,85674.547018,9463.106161,544.942646,0.572793870555855,1
"DED52","DED52_2016",7,2016,83793.694913,10042.248385,1699.66617109,1.81131676344136,1
"DED53","DED53_2007",1,2007,106677.077054,13287.57127996,5135.359824,4.28072761044077,1
"DED53","DED53_2010",1,2010,113657.873408,12584.946412,787.17818,0.623542931885059,1
"DED53","DED53_2016",13,2016,106490.455897,12459.321088,5919.285275,4.97628951061122,1
"DEE01","DEE01_2007",1,2007,5088.357173,2645.854911,624.996142,8.08092841535789,1
"DEE01","DEE01_2010",2,2010,3959.552874,1811.29727,458.804015,7.95037132400713,1
"DEE01","DEE01_2016",2,2016,3923.48653,2126.526175,177.304019,2.93063878780731,1
"DEE02","DEE02_2007",1,2007,3490.168336,328.553101,258.769575,6.77634070117694,1
"DEE02","DEE02_2010",2,2010,2782.620301,520.484674,23.06106,0.698163097283943,1
"DEE03","DEE03_2016",1,2016,4757.272806,528,106.348019,2.01215761046943,1
"DEE04","DEE04_2007",5,2007,82301.284861,32401.375841,10614.338562,9.25378582941183,1
"DEE04","DEE04_2010",4,2010,89936.830933,31162.000003,5809.492881,4.79731541262383,1
"DEE04","DEE04_2016",6,2016,89976.455337,31761.000069,3852.185718,3.16433894987601,1
"DEE05","DEE05_2007",7,2007,71397.76322,8405.5178547,5925.5983376,7.42525652805344,1
"DEE05","DEE05_2010",6,2010,76233.908438,9606,2950.537789,3.43725644946499,1
"DEE05","DEE05_2016",6,2016,76382.252078,10271.328845,2998.7720365,3.46064410098031,1
"DEE06","DEE06_2007",5,2007,125395.726034,16527.3752368,8872.837649,6.2518628535815,1
"DEE06","DEE06_2010",6,2010,130046.547839,16232.999998966,5540.313472,3.78748331799399,1
"DEE06","DEE06_2016",8,2016,130015.642668,16582.929686,4386.783696,2.99237818319743,1
"DEE07","DEE07_2007",3,2007,83281.650464,6620.5672741,2108.9183723,2.34579126673341,1
"DEE07","DEE07_2010",9,2010,84798.199987,6986.99999956,528.0030048,0.575259415327651,1
"DEE07","DEE07_2016",10,2016,84107.237614,7481.83969664,1507.29552571,1.64571537345851,1
"DEE08","DEE08_2007",2,2007,88818.716747,11262.216031,2959.775575,2.95738208352373,1
"DEE08","DEE08_2010",4,2010,90402.187864,11349.000001,940.879797,0.924686794072937,1
"DEE08","DEE08_2016",1,2016,88527.10036,12938.928981,2032.54704607,2.00317984183569,1
"DEE09","DEE09_2007",5,2007,58693.194011,16938.474452,7479.934579,9.88995050751694,1
"DEE09","DEE09_2010",5,2010,64041.146812,16780,3275.221515,4.05243137989439,1
"DEE09","DEE09_2016",7,2016,64684.850002,17034.386413,2504.425192,3.06467032961691,1
"DEE0A","DEE0A_2007",4,2007,61838.500176,7660.9821553,3168.797165,4.55945434225614,1
"DEE0A","DEE0A_2010",4,2010,64504.106397,7758.0000006,1134.419593,1.56986787343038,1
"DEE0A","DEE0A_2016",5,2016,61401.623316,8854.9952262,1832.3131315,2.60802920709799,1
"DEE0B","DEE0B_2007",4,2007,88134.611137,3928.9151374,3046.337813,3.30895191209626,1
"DEE0B","DEE0B_2010",3,2010,93607.785267,4259.00000235,1003.052491,1.02491615336029,1
"DEE0B","DEE0B_2016",2,2016,94183.757316,4832.0049686,2134.086179,2.15529944905743,1
"DEE0C","DEE0C_2007",4,2007,91865.688109,3296.06298448,2437.11773,2.56102657001966,1
"DEE0C","DEE0C_2010",5,2010,94891.189689,3642.00000042,1161.154548,1.17844002783225,1
"DEE0C","DEE0C_2016",5,2016,94440.44137,4161.929703,1988.047935,2.01622731113449,1
"DEE0D","DEE0D_2007",8,2007,99440.432588,39685.530408,8267.266825,5.94228902137963,1
"DEE0D","DEE0D_2010",12,2010,106621.611008,38749.028766,3956.230034,2.72147803720926,1
"DEE0D","DEE0D_2016",11,2016,106255.450008,38521.039244,3623.318100175,2.50269786129998,1
"DEE0E","DEE0E_2007",7,2007,63133.17267959,18400.08143162,8541.248343,10.4757849249459,1
"DEE0E","DEE0E_2010",8,2010,67634.999986,18274.00000007,4043.021128,4.70616714041086,1
"DEE0E","DEE0E_2016",11,2016,67183.093735,19577.11127,3070.97378261001,3.53961102608394,1
"DEF01","DEF01_2010",1,2010,136.296542,195.660056,0.0434025,0.01307475141675,1
"DEF01","DEF01_2016",1,2016,1.59018,100.029006,45.055577,44.3376676920045,1
"DEF05","DEF05_2007",4,2007,54494.2602625,45281.6497,2016.951075,2.0214810125591,1
"DEF05","DEF05_2010",5,2010,58569.43325135,41246.999996,340.529611,0.341155859733187,1
"DEF05","DEF05_2016",6,2016,56606.5499931,43657.979486,389.92818827438,0.388899434625741,1
"DEF06","DEF06_2007",3,2007,53398.911336,10600.7315407,3443.535691,5.38055454095927,1
"DEF06","DEF06_2010",2,2010,55904.299993,10165.0000017,1252.091578,1.89511857716132,1
"DEF06","DEF06_2016",3,2016,56599.6479441,11249.89963484,1440.03835675761,2.12239934994731,1
"DEF07","DEF07_2007",6,2007,64223.9227366,70197.557996,1996.418394284,1.48519297913062,1
"DEF07","DEF07_2010",10,2010,71971.340387,57031.322575,553.6228976,0.429156177778345,1
"DEF07","DEF07_2016",11,2016,68697.7837244,58311.461814,891.653359546868,0.702038151448814,1
"DEF08","DEF08_2007",3,2007,64591.430203,10597.362811,2734.723583,3.63714254927699,1
"DEF08","DEF08_2010",3,2010,65169.969562,10316.57905,1208.279609,1.60065552236405,1
"DEF08","DEF08_2016",3,2016,63252.820585,10924.991508,1473.49002752,1.9864296154659,1
"DEF09","DEF09_2007",3,2007,17588.305825,16924.772041,666.259315,1.93045464558916,1
"DEF09","DEF09_2010",4,2010,18466.095004,15662.763988,252.39482,0.739534890572119,1
"DEF09","DEF09_2016",3,2016,17947.777652,16586.027269,371.946031485,1.07704908953956,1
"DEF0A","DEF0A_2007",5,2007,51821.574699,13297.7799017,1925.415849,2.95674897395144,1
"DEF0A","DEF0A_2010",6,2010,55309.933725,11993.999998,648.4763612,0.963504397631359,1
"DEF0A","DEF0A_2016",5,2016,54727.0611454,13049.2725072,1051.877010304,1.55198275506549,1
"DEF0B","DEF0B_2007",12,2007,85916.680055,54124.07507,3665.58266201,2.61751135141917,1
"DEF0B","DEF0B_2010",12,2010,93467.349997,48723,2368.0000028,1.66537321474345,1
"DEF0B","DEF0B_2016",10,2016,88666.1421494,48742.9581231,11889.98435208,8.65298173738175,1
"DEF0C","DEF0C_2007",11,2007,94711.86819,47989.84535,2934.8449059,2.05662905727992,1
"DEF0C","DEF0C_2010",11,2010,103373.741969,42556.999995,468.01925,0.320713266924564,1
"DEF0C","DEF0C_2016",6,2016,98885.537605,45513.969876,732.8534678675,0.507517983026312,1
"DEF0D","DEF0D_2007",3,2007,52520.297128,23402.644105,2651.664679,3.49257370161978,1
"DEF0D","DEF0D_2010",4,2010,55023.518321,20335.000001,1422.609692,1.88778883088083,1
"DEF0D","DEF0D_2016",5,2016,53593.7209681,21214.97781,1150.524047692,1.53795489894126,1
"DEF0E","DEF0E_2007",7,2007,32008.2080921,36376.411023,1281.6099668,1.87412020916997,1
"DEF0E","DEF0E_2010",6,2010,34208.6814205,33880.000000974,532.265373,0.781723719549271,1
"DEF0E","DEF0E_2016",6,2016,33496.214988678,34356.291623,408.660112877287,0.602277105569676,1
"DEF0F","DEF0F_2007",5,2007,36630.710533,10121.315059,1308.647259,2.79912419286477,1
"DEF0F","DEF0F_2010",4,2010,38018.752051,9201.700003,574.623622,1.21689563950569,1
"DEF0F","DEF0F_2016",3,2016,36945.759261,9995.122099,500.0375354775,1.06524956709398,1
"DEG01","DEG01_2007",3,2007,13685.83621,1114.219669,309.612248,2.09196675020202,1
"DEG01","DEG01_2010",2,2010,12938.27353,1216,17.361883,0.122661773938461,1
"DEG01","DEG01_2016",2,2016,12389.20999,778.611243,138.725916,1.05352217003325,1
"DEG04","DEG04_2007",1,2007,58.949797,653.567276,1.282031,0.179929863940257,1
"DEG05","DEG05_2007",1,2007,2750.095983,348.538285,146.160164,4.7169220811057,1
"DEG05","DEG05_2010",2,2010,1787.225932,305,0.774068,0.0369973427898417,1
"DEG05","DEG05_2016",2,2016,1763.466397,253.190015,40.39604,2.00311960726803,1
"DEG06","DEG06_2007",3,2007,35550.39870669,10467.9383997,1216.420700268,2.64333910513922,1
"DEG06","DEG06_2010",4,2010,37138.11241329,9692.563316,763.436679999,1.63020641515431,1
"DEG06","DEG06_2016",8,2016,36378.386757363,9506.979601,1367.30164238631,2.97982069426609,1
"DEG07","DEG07_2007",1,2007,28700.78646145,6325.3424007,1128.327371367,3.22138759840599,1
"DEG07","DEG07_2010",1,2010,29739.86755751,5794.51330839,235.860943305,0.663754193987773,1
"DEG09","DEG09_2010",1,2010,61203.0690216,5857.535016593,439.41772404,0.655254646662202,1
"DEG09","DEG09_2016",3,2016,59944.750094,5556.9832507,1084.016746608,1.65494360416908,1
"DEG0A","DEG0A_2007",2,2007,58462.196122,6857.877335,1607.42974,2.46085109052758,1
"DEG0A","DEG0A_2010",1,2010,60243.866481,6692.64946682,563.492769,0.841831638562228,1
"DEG0A","DEG0A_2016",1,2016,60018.112288,5692.94962631,1861.56168323,2.83295023546805,1
"DEG0B","DEG0B_2007",3,2007,19207.1302493581,23172.594155,851.834409207314,2.01000459814155,1
"DEG0B","DEG0B_2010",1,2010,19980.9999529,23132.737284,137.262712,0.318373494846372,1
"DEG0B","DEG0B_2016",2,2016,18634.57646172,22024.003013518,360.422763514234,0.88646177059319,1
"DEG0C","DEG0C_2007",2,2007,36094.542867,9626.5906798,1198.237995,2.62075303485966,1
"DEG0C","DEG0C_2010",1,2010,36754.16773907,9663.0000034,157.8822116,0.340137538067717,1
"DEG0C","DEG0C_2016",2,2016,36329.5777685,9764.9662764,953.8067938137,2.06924010981562,1
"DEG0D","DEG0D_2007",3,2007,55503.669946,3144.384766852,1079.573857,1.84076669257953,1
"DEG0D","DEG0D_2010",2,2010,54698.022752,2193.48234458,243.971448,0.428836339600842,1
"DEG0D","DEG0D_2016",2,2016,54337.7873156,2138.01101046,829.157354333,1.4681640258468,1
"DEG0E","DEG0E_2007",2,2007,19696.079958,12836.0491285,1169.1951408,3.59397055658797,1
"DEG0E","DEG0E_2010",2,2010,20576.92929,13520.125318,136.8746791,0.401426694104792,1
"DEG0E","DEG0E_2016",1,2016,19708.37216853,13357.610938,403.87444942945,1.22141975373383,1
"DEG0F","DEG0F_2007",3,2007,21140.833277,7959.3020668,1108.2849506,3.80852163574603,1
"DEG0F","DEG0F_2010",5,2010,23124.999976,7977.5241929,185.75357563,0.597229905268391,1
"DEG0F","DEG0F_2016",5,2016,22810.3269191376,8239.752959,537.31413268857,1.73047584675263,1
"DEG0G","DEG0G_2007",1,2007,47080.8380668614,4384.53290737,1888.8088011814,3.67005768233386,1
"DEG0G","DEG0G_2010",1,2010,51271.290956,4411.8781997,251.0984013,0.450941289993543,1
"DEG0G","DEG0G_2016",2,2016,50042.413032379,4499.97831884,710.960672125006,1.30350110164195,1
"DEG0H","DEG0H_2007",1,2007,3605.876927,3603.164569,188.063257,2.60871375347678,1
"DEG0H","DEG0H_2010",1,2010,3872.880982,3310,14.2951457,0.199016881051253,1
"DEG0H","DEG0H_2016",2,2016,3638.4192978489,3287.724116,34.336456931,0.495751457619891,1
"DEG0I","DEG0I_2007",1,2007,18169.8227741145,14431.371728,376.2806322185,1.15419277718212,1
"DEG0I","DEG0I_2010",1,2010,18672.148701,14797.999997,85.118211,0.254310824155634,1
"DEG0I","DEG0I_2016",1,2016,18199.1001963884,15108.930717,231.00709290901,0.693547731805889,1
"DEG0J","DEG0J_2010",1,2010,30368.48308362,9658.807956,241.34354532,0.602947486706288,1
"DEG0J","DEG0J_2016",4,2016,29702.6374657864,9611.591345701,275.789997122819,0.701501734766916,1
"DEG0K","DEG0K_2007",2,2007,38449.344367327,11610.91724203,520.878525376,1.04050300304192,1
"DEG0K","DEG0K_2010",3,2010,39466.9033445,10983.95488719,297.67185462,0.590023371362633,1
"DEG0K","DEG0K_2016",3,2016,39201.547598216,10915.00326056,564.7125947402,1.12679860258442,1
"DEG0M","DEG0M_2016",1,2016,33264.788166,3009.264668007,419.735329976,1.15712278387183,1
"DEG0N","DEG0N_2007",1,2007,3115.714191,931.958201,227.634629,5.62384024581405,1
"DEG0N","DEG0N_2010",1,2010,4322.7904,1284,18.2096,0.32477761251785,1
"DEG0N","DEG0N_2016",2,2016,4289.007917,1387,108.00717,1.90287208156479,1
"DEG0P","DEG0P_2007",2,2007,28471.9741419,26548.221609,936.88240582,1.70279729658118,1
"DEG0P","DEG0P_2010",5,2010,28668.59995,25336.886903,151.97088511,0.281398972522286,1
"DEG0P","DEG0P_2016",5,2016,27970.0656734192,25065.787988,633.2120071288,1.19393196001185,1
"DE115","DE115_2007",NA,2007,23307.874849,5264.130731,1015.550836,3.55435614471135,0
"DE117","DE117_2007",NA,2007,3285.377785,205.87444,119.812752,3.43179880107345,0
"DE117","DE117_2010",NA,2010,3200.372956,211.992629,76.821264,2.25126124638254,0
"DE119","DE119_2007",NA,2007,29536.5313689,9328.6488556,1605.11019848,4.1299440507114,0
"DE119","DE119_2010",NA,2010,30286.971857,9010.830537,426.933875,1.08640648838212,0
"DE119","DE119_2016",NA,2016,30127.289445,9231.144257,949.844959,2.41332001723365,0
"DE11A","DE11A_2007",NA,2007,49661.9889036,26730.222737,1021.462807003,1.33712951237574,0
"DE121","DE121_2007",NA,2007,565.260259,794.064866,62.505971,4.59830910577777,0
"DE121","DE121_2010",NA,2010,513.653912,675.820754,117.538225,9.88152403407304,0
"DE122","DE122_2007",NA,2007,2365.658044,573.617473,284.804579,9.68961832100342,0
"DE125","DE125_2010",NA,2010,1527.06899,220.022995,14.003541,0.801534270675508,0
"DE125","DE125_2016",NA,2016,1474.220167,237.084776,32.596112,1.90475181722186,0
"DE126","DE126_2007",NA,2007,2475.360068,459.818562,281.694709,9.59719133005544,0
"DE126","DE126_2010",NA,2010,2350.522079,399.222907,99.856313,3.6314754098437,0
"DE126","DE126_2016",NA,2016,2269.000002,508.550615,126.504304,4.55452740359547,0
"DE127","DE127_2007",NA,2007,32927.473603,11121.454683,2737.042758451,6.21364211333357,0
"DE129","DE129_2007",NA,2007,665.312818,607.029291,36.391536,2.86020055003933,0
"DE129","DE129_2010",NA,2010,508,485.147136,23.852864,2.40174523344746,0
"DE129","DE129_2016",NA,2016,441.962851,494.358668,28.357995,3.02865996610722,0
"DE12A","DE12A_2007",NA,2007,8139.44993049,8873.169961,577.23251671,3.39296663530784,0
"DE12B","DE12B_2010",NA,2010,11570.62173,6994.069239,359.9404263,1.93884415798271,0
"DE12C","DE12C_2007",NA,2007,9053.0641043,9921.425208,649.03833051,3.42058392100845,0
"DE12C","DE12C_2010",NA,2010,9271.329582,9400.994346,254.0056525,1.3603322943595,0
"DE12C","DE12C_2016",NA,2016,8993.80368,9666.441343,302.107876,1.61899201016724,0
"DE131","DE131_2007",NA,2007,1468.706333,1349.460333,111.799254,3.9670916326139,0
"DE131","DE131_2010",NA,2010,1595.353054,1027.111241,43.512263,1.65921279015927,0
"DE134","DE134_2007",NA,2007,26247.272427,23036.582672,3022.5970753,6.13303701430883,0
"DE134","DE134_2010",NA,2010,26585.622297,20450.779056,1865.19211762,3.96542265982905,0
"DE136","DE136_2007",NA,2007,14885.2250608,23790.326858,933.5456683,2.41378757893357,0
"DE136","DE136_2010",NA,2010,15681.0696911,22927.7601,255.807300375,0.66256165172343,0
"DE137","DE137_2007",NA,2007,8498.199025,15289.167846,579.9983717968,2.438262187413,0
"DE137","DE137_2010",NA,2010,8784.8553421,15201.17371,259.237738792,1.08078639540088,0
"DE138","DE138_2010",NA,2010,18992.59927228,13329.96242767,571.82434847,1.76911828269751,0
"DE138","DE138_2016",NA,2016,18220.1206828,13549.0000003,726.94068114,2.28819893503287,0
"DE13A","DE13A_2007",NA,2007,15034.3861944,23361.742018,689.3302894505,1.79531197947162,0
"DE13A","DE13A_2010",NA,2010,15259.0008064,22721.752095,169.6882939,0.446774434252316,0
"DE13A","DE13A_2016",NA,2016,14608.0852251,22946,315.569477101,0.840306654281338,0
"DE144","DE144_2007",NA,2007,2045.488665,363.404718,76.408776,3.17194511551365,0
"DE144","DE144_2010",NA,2010,4016.200419,626.785259,51.21691,1.10310290730989,0
"DE144","DE144_2016",NA,2016,3942.657464,642.018758,56.880392,1.24066322779903,0
"DE211","DE211_2007",NA,2007,4551.367201,842.637977,209.620712,3.88617928760913,0
"DE211","DE211_2016",NA,2016,5845.75319,796.25,197.169448,2.96852383776106,0
"DE212","DE212_2007",NA,2007,3979.884309,919.687796,511.686786,10.4434994533058,0
"DE212","DE212_2016",NA,2016,4666.976687,1284.939881,190.532526,3.20119618316531,0
"DE213","DE213_2007",NA,2007,581.492253,924.090434,10.98761,0.729791202759759,0
"DE213","DE213_2010",NA,2010,661.251274,899.648265,4.100656,0.262711077653794,0
"DE214","DE214_2007",NA,2007,21790.450876,8557.211246,641.622492,2.11424026477106,0
"DE214","DE214_2010",NA,2010,21826.509864,7867.159474,584.760789,1.96931131125536,0
"DE215","DE215_2007",NA,2007,3441.22342501,15653.211374,48.514616,0.254077256073143,0
"DE215","DE215_2016",NA,2016,3567.297507,13840.827743,34.9870205938,0.200980979234395,0
"DE216","DE216_2007",NA,2007,2071.0438956,29769.341457,75.8288142,0.238152941179175,0
"DE217","DE217_2010",NA,2010,30646.397542,5532.492824,497.548666,1.37524578826658,0
"DE217","DE217_2016",NA,2016,30825.358137,5496.072585,383.908399553,1.0569748821058,0
"DE218","DE218_2010",NA,2010,14652.523543,10259.867481,294.08602841,1.18048094270311,0
"DE218","DE218_2016",NA,2016,14865.802353,9837.550002,156.932748024,0.635269034618439,0
"DE21A","DE21A_2016",NA,2016,45599.020904,12697,532.575316,0.913570613810894,0
"DE21C","DE21C_2007",NA,2007,17455.8604776,4690.331139762,961.23367341,4.34040168177909,0
"DE21E","DE21E_2016",NA,2016,20024.472852,16155.35,255.6791996652,0.706690026402565,0
"DE21G","DE21G_2007",NA,2007,33516.09544,15697.567195,907.340525,1.84367607777827,0
"DE21K","DE21K_2007",NA,2007,16086.345017,50562.297968,359.469984269,0.539350792708416,0
"DE21M","DE21M_2010",NA,2010,27920.950532,34906.939888,486.25013,0.773939928190255,0
"DE221","DE221_2007",NA,2007,353.341214,33.111323,20.293733,5.25128730103278,0
"DE222","DE222_2007",NA,2007,148.172901,202.098518,6.211181,1.77324801941662,0
"DE222","DE222_2010",NA,2010,519.648755,614.978415,36.281432,3.19765231780938,0
"DE222","DE222_2016",NA,2016,560.908858,552.71812,12.263557,1.10122664431357,0
"DE223","DE223_2007",NA,2007,1499.981822,213.981568,74.464863,4.34460055765835,0
"DE223","DE223_2010",NA,2010,3156.537886,175.453063,67.071599,2.01295861923423,0
"DE223","DE223_2016",NA,2016,2883.899387,283.637542,181.488535,5.72964227625584,0
"DE224","DE224_2010",NA,2010,32264.326691,10173.14971,1243.980589,2.93132555113642,0
"DE224","DE224_2016",NA,2016,31784.906508,10186.051643,1017.391844069,2.42403768912948,0
"DE225","DE225_2007",NA,2007,4777.804596,23803.773648,103.8394128,0.363308883482663,0
"DE225","DE225_2016",NA,2016,4792.695823,21360.008242,53.2445229678,0.203590890010708,0
"DE228","DE228_2010",NA,2010,55879.710387,23599.265905,1583.15817,1.99192068627506,0
"DE228","DE228_2016",NA,2016,55652.164955,23195.113148,1233.00345935251,1.56378696768938,0
"DE22A","DE22A_2007",NA,2007,53728.321239,20940.714008,1964.625394,2.63111125984306,0
"DE22A","DE22A_2010",NA,2010,53992.058765,18987.22358,1168.920742,1.6017158629679,0
"DE22A","DE22A_2016",NA,2016,53798.018232,18439.051167,741.09883373,1.02592594065044,0
"DE22B","DE22B_2007",NA,2007,52726.5767276,15687.146515,2900.31124041,4.23937055746153,0
"DE231","DE231_2007",NA,2007,1242.196244,554.771859,51.91654,2.88911861670368,0
"DE231","DE231_2010",NA,2010,2043,729.329542,46.664846,1.68323589577072,0
"DE231","DE231_2016",NA,2016,1885.048588,754.008502,52.875731,2.00358420438718,0
"DE232","DE232_2007",NA,2007,2496.006018,319.986494,209.105076,7.42562613746041,0
"DE232","DE232_2010",NA,2010,2171.359859,436.7,242.326778,9.29145767739068,0
"DE232","DE232_2016",NA,2016,1631.550218,596.07978,156.040601,7.00478091694292,0
"DE233","DE233_2007",NA,2007,1572.791947,705.312507,32.134984,1.41060186874118,0
"DE233","DE233_2010",NA,2010,2038.577032,1029.636668,37.100154,1.20917763974524,0
"DE233","DE233_2016",NA,2016,1901.13245,1014.763358,27.675059,0.949110010174959,0
"DE236","DE236_2007",NA,2007,42554.510895,13600.281789,3005.569914,5.35229455999108,0
"DE236","DE236_2010",NA,2010,43128.518007,13652.634237,2133.483597,3.7573798922431,0
"DE237","DE237_2007",NA,2007,29707.091766,18024.336712,1599.631047,3.35131609928098,0
"DE23A","DE23A_2007",NA,2007,28326.310687,13517.036498,932.860002,2.22941056286819,0
"DE23A","DE23A_2010",NA,2010,29081.349999,12755.413954,306.051246,0.731536612974709,0
"DE23A","DE23A_2016",NA,2016,29546.978182,12325.92368,275.4121380425,0.657733583763008,0
"DE241","DE241_2007",NA,2007,235.529761,62.294715,31.493248,10.5744324385213,0
"DE241","DE241_2010",NA,2010,324.594289,69.619702,39.143216,9.92943347868138,0
"DE241","DE241_2016",NA,2016,344.107081,100.057019,37.651022,8.47682692050078,0
"DE242","DE242_2007",NA,2007,1495.269089,919.110298,61.16991,2.53356661050718,0
"DE242","DE242_2016",NA,2016,2042.253024,1222.025003,31.894083,0.977063924585858,0
"DE243","DE243_2007",NA,2007,287.706067,101.222861,33.036599,8.49425090848475,0
"DE243","DE243_2010",NA,2010,788,287.06743,67.701722,6.29743959409132,0
"DE243","DE243_2016",NA,2016,751.007094,307.166999,49.832719,4.70931194872865,0
"DE244","DE244_2007",NA,2007,1771.94923,680.978141,23.332953,0.951228857236312,0
"DE244","DE244_2010",NA,2010,1815.016789,691.381127,15.400094,0.6144313279903,0
"DE244","DE244_2016",NA,2016,1853.803355,734.000994,31.204751,1.205838880828,0
"DE245","DE245_2007",NA,2007,37223.860235,9991.54178443,3437.3567516,7.28015987280054,0
"DE245","DE245_2010",NA,2010,37053.748517,9308.447563,2246.970383,4.84655726644776,0
"DE246","DE246_2007",NA,2007,29245.435726,19909.346951,1865.987347,3.79614606224902,0
"DE247","DE247_2007",NA,2007,24827.5854385,7105.3919534,1801.66822142,5.64203017873618,0
"DE248","DE248_2007",NA,2007,15172.395121,8997.679709,1656.395168,6.85308249829693,0
"DE24A","DE24A_2007",NA,2007,8546.385779,8033.790003,877.52,5.29258562477164,0
"DE24A","DE24A_2016",NA,2016,8991.748939,7168.847565,510.3785617,3.15816660340275,0
"DE24D","DE24D_2007",NA,2007,14474.967173,8006.591858,624.037588,2.77577541281505,0
"DE24D","DE24D_2010",NA,2010,14727.772825,7712.685401,271.090258,1.20804243509568,0
"DE24D","DE24D_2016",NA,2016,14724.229016,7685.387186,314.96515561,1.40549107477303,0
"DE251","DE251_2007",NA,2007,3273.073635,1752.25464,125.714941,2.50162644349836,0
"DE251","DE251_2010",NA,2010,2955.432494,1250.8,118.1168,2.80813769016545,0
"DE251","DE251_2016",NA,2016,2876.590753,1211,54.402417,1.33091643188772,0
"DE252","DE252_2007",NA,2007,1418.807156,648.610751,144.988272,7.01301229466424,0
"DE252","DE252_2010",NA,2010,1756.821098,697.4,124.817225,5.0858182704776,0
"DE252","DE252_2016",NA,2016,1709.500676,786.513361,124.191632,4.97559830029113,0
"DE253","DE253_2007",NA,2007,1594.962779,573.986816,193.560126,8.92414127309399,0
"DE253","DE253_2010",NA,2010,1483.394299,576,62.97776,3.05807197925044,0
"DE253","DE253_2016",NA,2016,1507.404317,582.775207,45.668785,2.18492165269149,0
"DE254","DE254_2007",NA,2007,2492.419116,891.690385,286.57669,8.46830428847876,0
"DE255","DE255_2010",NA,2010,724.004089,290,20.384734,2.01032069013678,0
"DE258","DE258_2007",NA,2007,12378.701742,2706.218774,865.187898,5.73544883502918,0
"DE258","DE258_2010",NA,2010,12788.87,2982.576189,332.36295,2.10737142312168,0
"DE259","DE259_2007",NA,2007,11859.32226,10274.742784,1540.175763,6.95839539613851,0
"DE261","DE261_2007",NA,2007,789.327252,661.222467,41.819761,2.88302844447347,0
"DE261","DE261_2010",NA,2010,545.246095,377.965752,16.969652,1.83811029452702,0
"DE261","DE261_2016",NA,2016,487.617141,447.359735,13.310285,1.42359510076268,0
"DE262","DE262_2007",NA,2007,276.580324,43.506497,28.573278,8.92672741437237,0
"DE263","DE263_2007",NA,2007,1315.437351,136.547619,100.490696,6.92091847204176,0
"DE263","DE263_2010",NA,2010,2700.913196,175.507951,109.06518,3.79169719683611,0
"DE263","DE263_2016",NA,2016,1579.190868,198.988326,132.938038,7.47607656464346,0
"DE264","DE264_2007",NA,2007,7408.050029805,5901.288035,1479.05114557,11.1128828373605,0
"DE265","DE265_2007",NA,2007,24210.046405,12581.273003,2099.48451,5.70646702478271,0
"DE268","DE268_2007",NA,2007,32445.27153474,3935.617339045,2154.71641662,5.92266017494868,0
"DE269","DE269_2007",NA,2007,9821.0876716,6570.115753,1036.45211764,6.32322161339592,0
"DE269","DE269_2010",NA,2010,9900.053747,6670.886494,476.1621353,2.87347687201161,0
"DE269","DE269_2016",NA,2016,9507.8495292102,7103.2532934,439.43477318,2.64542804817187,0
"DE26A","DE26A_2007",NA,2007,28134.0222153,7013.793518,2930.09600827,8.33649530458289,0
"DE271","DE271_2007",NA,2007,2958.270489,738.331016,82.494182,2.23162225867243,0
"DE271","DE271_2010",NA,2010,2367.012807,336.936927,34.52754,1.27692980257154,0
"DE271","DE271_2016",NA,2016,2336.68907,321.964413,34.410348,1.29427728058685,0
"DE272","DE272_2007",NA,2007,117.055537,1412.051173,0,0,0
"DE272","DE272_2010",NA,2010,88.228617,908,0,0,0
"DE272","DE272_2016",NA,2016,101.002174,922.000474,1.872566,0.183046056005908,0
"DE273","DE273_2007",NA,2007,6.151749,2679.859077,0,0,0
"DE273","DE273_2010",NA,2010,14.220524,3549.626362,1.003204,0.028149469718829,0
"DE273","DE273_2016",NA,2016,39.623644,3380,0.378327,0.0110634104622538,0
"DE274","DE274_2007",NA,2007,1233.372974,1966.001263,0,0,0
"DE274","DE274_2010",NA,2010,1137.532973,1559,6.597824,0.24467803902504,0
"DE274","DE274_2016",NA,2016,1312.707634,1293.689024,12.356729,0.47409242035638,0
"DE275","DE275_2007",NA,2007,37852.889333,8448.18184,1053.019176,2.27428685627053,0
"DE277","DE277_2007",NA,2007,37212.494021,8633.704556,758.986027,1.65550481950049,0
"DE278","DE278_2007",NA,2007,25072.577753,14079.529499,458.900461,1.17209645459519,0
"DE27A","DE27A_2007",NA,2007,230.8981669,16587.374179,18.613401,0.110673680489766,0
"DE27D","DE27D_2007",NA,2007,55974.990399,15786.6719133,911.18578261,1.26973895705566,0
"DE401","DE401_2010",NA,2010,1382.10798,682.571175,295.488258,14.3115823727101,0
"DE402","DE402_2016",NA,2016,3641.074834,1102.601758,51.503044,1.08571996849148,0
"DE403","DE403_2007",NA,2007,5793.837985,1215.20964,699.825898,9.98460754502292,0
"DE404","DE404_2007",NA,2007,1568.633081,1365.883534,418.6044,14.2648502264486,0
"DE404","DE404_2010",NA,2010,2839.482928,1595.963853,296.605651,6.68716514130124,0
"DE404","DE404_2016",NA,2016,2697.851894,1677.963683,297.5998,6.80101331427753,0
